competitor_id,brand_name,lat,lng,brand_tier,capacity,utilization,years_operating
a9a94ea8-725e-4e74-9104-2005b3d57539,Costa Coffee,12.97617150114352,77.46832368184697,3,473.89055288617465,0.7446003177584659,3.2847128141167037
ce0036ab-1e6c-469c-817c-8419591a7414,Costa Coffee,12.965146143412557,77.61138294608853,1,797.3357836407383,0.9245371505369229,3.3588766639101335
6ca543cc-04e5-43cd-8cfb-400f76989d7a,Blue Tokai,12.904496494598655,77.66779020611449,1,394.010239993139,0.9804912115074663,5.533675280878568
27c9f16c-2549-48ac-89cd-dcb988f81a56,Starbucks,12.862160668974111,77.63697979269575,1,607.0741102603772,0.6336505977243262,3.1369901184830873
dc6b753a-2c13-4992-b8af-31633a2c16b9,Third Wave Coffee,13.079177566343311,77.46619372626242,3,505.0705915273002,0.8356827825451312,0.2749875023480639
d2e66776-e5a5-46c5-8d10-e5736cf15c3b,Cafe Coffee Day,12.994548770955815,77.50920668975373,1,562.9410994245789,0.9274255179201348,6.345237899107126
7a4b6b8b-5f20-4e7e-856a-0edc8ce249a3,Costa Coffee,12.969152074211179,77.5653145571024,2,373.5516224553002,0.8408145208447966,0.3131704186949539
1949799e-6b47-4f4a-be86-2e4cdf2a022b,Cafe Coffee Day,12.960054950646017,77.48839826433496,2,303.4595681478179,0.8440560156230383,1.7904276244500887
19d45e5a-a047-4ee6-a5dd-d935e155ec77,Starbucks,13.001290424142386,77.49393979538453,2,656.4342351445678,0.9087531768259693,2.9775501156272526
632525ec-f55b-4b9c-afb9-4de05fedf71e,Costa Coffee,13.072643334670309,77.56589649111962,1,527.2299975788662,0.851282266295903,3.0020617609061695
8409681d-969b-4164-a190-8ce87aa0a8bf,Costa Coffee,12.980264419554855,77.59717559868528,2,394.2317768018204,0.9135199691903841,1.7831988957955547
08db59b9-bf7a-4980-9bed-fe317844de4f,Blue Tokai,12.878604479209159,77.47005986670159,1,222.37591403586373,0.995592674258508,1.2036866221473692
fa604ef9-f83c-4c54-8fb5-cab40f60da6f,Blue Tokai,12.927574240636574,77.66889486784049,1,416.22444704174774,0.7720120812873579,1.0749073723024591
e1290845-1b38-49e3-ab5c-a5f0367c4573,Blue Tokai,12.889978740040453,77.61291092875759,1,430.1448930297197,0.8329664068645399,10.888859241632543
20f039c2-1412-42f5-9910-9ed395ec2bbc,Cafe Coffee Day,12.907020589390283,77.7383565301647,3,705.8197899273225,0.8076120319061354,1.2467987845657724
203358ac-0038-4e8f-b97b-2b1c474615fb,Cafe Coffee Day,13.112373911102543,77.53417600455111,1,287.9936512503925,0.6409688879818243,2.6115811076029374
32e45585-5a40-48e1-ba08-2da76285e03e,Cafe Coffee Day,12.901608501382492,77.5282287066407,1,601.831246373482,0.9166076508111004,2.59363354316125
b2dec424-7d58-4cc0-afb7-c2b04a4e8708,Blue Tokai,13.067814212831454,77.55179217262712,2,705.7417090379381,0.6931495043996525,2.5378475262100286
0ccf2d1a-5c01-49b5-8e67-f2dc2ff7ac12,Third Wave Coffee,12.940629179567965,77.61321748468114,1,383.51756221837127,0.9773745148658806,2.9123837903132745
bf8e325d-4213-4ce3-b1c6-fd0d8565cd47,Blue Tokai,13.120399288594156,77.54162649446471,3,229.68334345774963,0.9135052577760074,0.9132470730729846
0aced05b-681b-4528-93c6-c9ab07a44c15,Third Wave Coffee,13.036643784397773,77.54105691647891,2,687.0001255900931,0.5775142764826837,1.2401155732230755
d24cd2b3-8db0-499e-82e3-e7ea3b42f4c3,Third Wave Coffee,13.05243409238413,77.70785311825144,3,880.1317008732163,0.5299100975372992,0.2192177406501635
dad1933a-212a-4533-b253-18e61087e72c,Costa Coffee,13.007587076426244,77.47914739322721,2,380.3062450516905,0.570082499734817,2.538982725514616
029f1bee-a30a-49ae-a39a-c8a05dccd8cb,Cafe Coffee Day,13.128129723316937,77.59994539135172,2,420.3708601859622,0.8893215892264941,0.8189378978403066
8dfd5524-f2a5-442f-8934-4e65c8804e86,Costa Coffee,12.897337360494342,77.67626243858552,2,384.5727792712292,0.8645798806538765,0.5641767016600371
c9ee08b1-fb96-4e0c-aebe-05f2810dbd53,Starbucks,12.935905311669218,77.73704534267327,1,420.2330369795235,0.8011377944862248,5.376245647375809
b3cad9f4-05dd-4d6b-bf21-c1b18961a9e9,Third Wave Coffee,13.121365265114974,77.7145066481337,1,455.08953009233403,0.5906717295206444,2.616045446676713
85e22433-237f-4839-9f6f-ff18ab512ad0,Blue Tokai,13.146697954088049,77.51365407383014,3,540.7240341503524,0.7248841124151179,2.4513721853074966
bcbe0090-36da-458d-9922-a1f183784180,Cafe Coffee Day,13.081094307580639,77.5881958174512,2,293.77755214156355,0.7676032663116189,0.5088118201960132
9e3bc1cc-101d-40a9-9a6f-9f520b7c9827,Third Wave Coffee,12.913756057853597,77.62442960853174,1,564.4107066263059,0.9852557360014877,1.7652505714272895
91f65fa4-9b39-4b55-a4f1-e3a7563e3d68,Blue Tokai,13.12249486328523,77.54747334207926,2,285.0145430118614,0.6093093091089984,2.4302857322970524
deb8643d-47cd-4cee-8b26-b0ea8f57f287,Third Wave Coffee,12.900342553623616,77.54550300654589,1,704.3163728969896,0.6757377686451587,1.7288048443173398
572ae640-4242-4cf3-ab23-70c40429f140,Blue Tokai,13.112476500588613,77.50556427272595,3,769.982864674346,0.8213425868316719,2.2898396346508365
42ede088-9766-4672-9397-3d7c439cc387,Third Wave Coffee,12.964918788240851,77.46512159772372,1,618.2240146506256,0.6052519813963493,0.1
47fbf468-e136-42a2-9275-e7e506734671,Starbucks,12.86439518287637,77.68360120289546,1,284.84669955883544,0.5895485844061135,0.6677099415838536
eb8725b1-5f97-434e-ad00-2a09c3249aa9,Blue Tokai,13.033540325183539,77.58437245536848,1,558.9655461366218,0.7211290922424229,0.7332862516003996
06d01bab-f5c7-4302-aaf0-dbea2bc02cb4,Blue Tokai,12.960815235102887,77.71154552877915,3,437.9603780779075,0.7604249325387124,1.4250624930882982
9308a3b4-d1ad-4a34-ab75-11d964aba7a4,Blue Tokai,12.855770795795967,77.50758866735104,1,467.74030014064584,0.8441478540666201,8.47831604776109
dc10b996-d770-4743-a470-0fbb6ed9eefe,Starbucks,12.895224049968323,77.56140072134517,3,253.63382687706803,0.8801434748673136,2.3374288045267324
cb390544-ad4d-494f-9a46-e473342bf4a0,Cafe Coffee Day,12.986780908935659,77.55660314673649,1,515.9626500044335,0.93443868994771,0.8885840570309689
ade02281-26e2-4baf-af79-78ba86ce86a7,Blue Tokai,13.045683756449304,77.63160209492011,1,591.7811741054421,0.6694551903185144,3.783602535202556
3e6d0daa-8490-4d7d-82ea-7ed47e5c0186,Blue Tokai,12.859852201119374,77.59640735113656,3,623.9444926236956,0.7520527077745633,0.7408287614650229
73adf04d-a49c-4124-b509-0d1b264b278b,Costa Coffee,13.006233676192892,77.63220397496961,3,627.354845448538,0.9316762654078398,0.5145469373946274
ebb6d732-7265-4c37-9197-7a42923f311d,Starbucks,12.86412120254885,77.55640721202663,1,377.5081087382482,0.731679177576589,1.0610666714056267
905434d8-f240-466f-bf55-79c631042b78,Costa Coffee,13.120719428694224,77.73244727029169,2,463.66167582111797,0.5691094326012883,1.0392173915400647
db050464-219c-4348-b315-525215085d0e,Third Wave Coffee,13.062103132392267,77.72998092933251,1,465.6331855882335,0.717710110680542,1.6411000669927822
3466759d-6d43-48d4-9721-f7f2d6c318e5,Starbucks,12.8751787612476,77.6834162039131,2,488.2462729079735,0.8849331273394827,3.758692807223825
49531c76-b0a1-48ff-a6d0-ac474d9f0a46,Cafe Coffee Day,13.002294558613787,77.74871638758573,1,479.1619747460695,0.7347011830646608,2.59491675527896
615abbd4-e87a-47ec-83da-9c5908150384,Cafe Coffee Day,13.070532583945486,77.51257974476115,1,496.5856667448371,0.6225430911625482,2.034868233695784
c0897bd8-6dc6-48a0-a360-1e80ae5599a9,Starbucks,12.936389244395665,77.5797860650978,1,511.1934930659909,0.9707142875304515,8.898017383927343
e2c4d8da-4c2c-4c59-9692-2389217d619b,Blue Tokai,12.906335952897729,77.63943901877013,1,432.6489992548819,0.652354267513922,0.1
028a202a-a569-4ca6-89ea-b90a43030f37,Starbucks,13.052710386877997,77.56688165194998,1,527.1087127501825,0.7596508215125757,1.552587384924148
1852fc0f-4486-42c0-a603-9246f806ef59,Third Wave Coffee,13.083666466991163,77.51835086616798,2,237.6037046042821,0.6765725978093549,3.4643769140810416
90adc80d-02fc-4f35-9994-05b6852d8325,Third Wave Coffee,12.970240959395943,77.46297312819968,1,371.88115292241014,0.7084763613235187,1.1588384747756981
80aa7265-2294-40e3-9162-ad0b6cd146d5,Starbucks,12.922088915285395,77.73366964135246,1,652.7547308126179,0.8216629783585865,1.9355512051105377
4c9073b8-9a2e-4422-baf5-884e8bb3a1c7,Blue Tokai,13.13258003077921,77.51915811295537,2,478.1762549046897,0.7406052617714886,0.1
44e21afd-eed9-472c-b1e8-964869a60f3c,Cafe Coffee Day,13.010879141690216,77.59139111371391,3,516.2764520895702,0.5510713661244185,0.6815894960671515
1e4ae813-61ea-4a67-9fba-0683041c68c2,Cafe Coffee Day,12.997067623826073,77.45665949359007,1,388.70389018312284,0.7543129436821032,0.25525656587430257
21a288cf-15ba-4d74-9bf1-5b617fa9b3cd,Costa Coffee,13.069219274230733,77.61133663636534,1,740.9715002745139,0.6490456413275201,10.5831555562959
1e3ede08-6e5f-4eae-b465-9357e3babfbc,Starbucks,13.118830869715403,77.70118671529296,3,431.13617659986414,0.8154953906022944,4.092165162974694
18f3e457-6c1b-4419-8e27-8d3e5309b52c,Blue Tokai,12.94171973233216,77.58741829173488,1,100.0,0.5908318951233743,3.1783007246580715
2c6f5f9e-cc19-4a64-8e35-116ba3ddb2d5,Third Wave Coffee,13.093866737608414,77.72348298500224,1,387.94581283291404,0.7909919129666965,0.1
953f0514-7fc3-4aff-9c5b-2efab833ed67,Starbucks,13.130022888362191,77.51418885048811,1,659.4656910132809,0.725010558284103,1.8848960582566652
a5499ad7-9e3b-4259-aee3-a1fe783d1bef,Costa Coffee,13.138533503679037,77.51079421248014,1,534.9185014559639,0.9040848188763443,3.693813406281709
0cef2ab6-f70f-401a-8143-f3d9c537dbb3,Blue Tokai,13.056328456453054,77.62958019131965,1,196.84610010647236,0.6695246238838448,2.8116386733286642
c947ea40-111f-45cf-9759-2b24c1484ba2,Cafe Coffee Day,13.081257586349917,77.69306368989429,2,441.6334180527043,0.5500283932535068,2.167183725645911
e65a95f2-0999-495f-82b9-da9107c37157,Blue Tokai,13.102752260233743,77.45146475651225,1,248.47933383172287,0.5426225974865413,5.304301264677571
288a4e49-dc24-4e0f-a45a-c86622b6e3fb,Blue Tokai,13.087711152136967,77.52609812173404,1,366.54067144703885,0.7252020435059299,1.2248737297352497
e4c715c4-d555-4bfb-9c1f-61ecaea9c691,Cafe Coffee Day,12.906149434027958,77.52456078374381,2,366.45272908312694,0.758920084344435,5.477114135663378
81247a9b-e93c-4402-9ce1-3529628c3de5,Blue Tokai,12.850681165288291,77.60356504366086,2,744.9280727627382,0.6875714991188361,1.4744324022014725
36814545-d29f-4b2c-9b1b-d277783f8665,Cafe Coffee Day,13.022141926306062,77.6351024951032,1,336.9705163729918,0.8937577452322514,2.6069608298013844
02b3bf46-d75f-4b69-ba7b-bb7e20601b0e,Third Wave Coffee,13.037467308363757,77.61281161849857,1,362.78786268708336,0.8326422680629313,2.200899173889993
eb05024c-89a1-4a77-b6c8-8429fdf92317,Blue Tokai,12.91774929385548,77.52323537040823,3,231.3280830189068,0.7827110877798042,1.5855148311199976
9f10dfdb-b61d-446b-989f-265dc45f6484,Third Wave Coffee,12.906216269503533,77.71124510730883,2,208.0736830458594,0.8055721592031226,0.9295200151562819
91d0fd48-1e24-4ac6-aa62-438ac8c43406,Starbucks,13.00968265255341,77.682300072875,1,376.98965360116387,0.8817010032796241,1.784236843436775
9e5e3d31-a2b9-4d93-9fd6-3802f66aa27e,Starbucks,13.117953189373615,77.64073750716351,2,427.6245023836809,0.8039706061266028,0.3879705093289506
1f823f0a-6d11-42b8-85da-4c942917ab7f,Cafe Coffee Day,12.906341401292904,77.56161570951794,3,468.8309561544512,0.611372738497866,1.2654123915309436
282f6cb8-4f13-43d9-9aad-8d916c33b196,Cafe Coffee Day,13.112504908026661,77.54842787211834,3,801.4715913906585,0.7030716522076035,2.600757583093497
5c1706e6-981d-44c5-94f4-d98b733e2803,Costa Coffee,13.108898076249327,77.67257795028667,3,583.7447455121265,0.5680778940013664,0.19107987517417038
57bc51fd-82ec-4b2f-821f-dff2091cb82c,Blue Tokai,12.925100872706146,77.48691319705371,2,263.00025470468756,0.9356420454503682,4.08256412782242
d7e9e4dc-c4f9-442c-9085-4e1b5c92cb51,Starbucks,13.089313543931418,77.46015449260898,3,701.9311212789235,0.6093013392817173,2.5141009936019465
80d4eaa7-c83e-420b-abe8-d9a01b2840ca,Blue Tokai,13.137602820372454,77.7403754964653,1,522.4808093471358,0.800128196618042,10.058046632384803
a4888198-57ce-49c1-9fb2-db696c9713f2,Third Wave Coffee,12.897319480150133,77.73481541337516,1,412.8678951751039,0.526782155820674,0.28590134051831373
69e0a123-542f-4ccd-b48e-fa400af480e7,Costa Coffee,13.013792370977132,77.73283446360512,2,554.8677144123349,0.6588885554243034,0.7712927141336166
86f9a447-e144-4d45-9c29-f3451966b6ae,Costa Coffee,13.091992389628029,77.61426017402101,3,415.7664717691552,0.9475023598461911,2.317370958653071
1661368d-1626-41fa-91a9-b43d12187bba,Third Wave Coffee,12.949549284789992,77.47902454558097,1,436.8387281375046,0.8970994844988904,1.9908493641509075
a228a3c9-f325-42b8-938e-4b729cd0403e,Starbucks,12.87283551072901,77.60005710411107,1,540.6498002101466,0.5465158912967523,2.0698232317874066
746bf054-66d0-4155-89a4-a504bd60d208,Costa Coffee,12.886835514771056,77.55801755374995,2,623.0412271077041,0.7790324609321346,1.2548279540816054
a57c9a21-9198-4886-ad08-0e96a4c01598,Third Wave Coffee,12.950013043288779,77.62375156571812,1,414.4686217598985,0.6920253687839879,6.031920624842563
2766a39e-2fca-4d7f-8be9-92c1586d2a9b,Cafe Coffee Day,12.862771258396206,77.71990611411543,1,677.1697010441319,0.567556903408608,0.1580704134994565
b66193d4-3d94-4b91-9061-4dccbdefb824,Third Wave Coffee,12.863664642528247,77.59013577395324,1,446.5728862191417,0.9091470595056192,6.174629843632106
a9ae405a-4388-4e04-810b-88e8c72df804,Starbucks,13.14242318918999,77.69516325980088,3,608.475687285336,0.9349541426779795,4.491959689117387
20cfe075-226b-44cb-88e0-e04fc934bd03,Blue Tokai,12.886941404201695,77.59709579062596,2,438.66206930284903,0.7522874320783991,4.66021796444949
999dd74f-ddc9-4ac4-bff2-748fda26021e,Third Wave Coffee,12.899003005825914,77.73544743661603,2,431.84872747102077,0.594974144573126,7.233903903088532
a16c43c0-24b9-469b-b040-2d25e780f026,Third Wave Coffee,13.02726274045856,77.5915230869528,1,616.1825942527607,0.7097575730747558,2.5087786164011736
56dc26db-71ee-48c7-9b30-3a96a2235ad1,Costa Coffee,13.094459019074009,77.66337118794927,2,279.0913374370606,0.5162548739171692,6.026210867126897
47f2d8cc-87a3-4081-b4b9-5aaf60fc9769,Blue Tokai,12.8978970662325,77.5872234182387,3,470.87231014154384,0.8513144214025473,1.5581486772591102
ca4a9ce1-e20b-4857-aa50-4f061d8b1743,Cafe Coffee Day,12.862908990273738,77.57088607717813,3,299.7662162101907,0.9516305620915351,3.4586637919886623
bb30257f-f902-4dc3-8e65-bea1405047c7,Blue Tokai,12.915924782722483,77.67459731444417,3,488.1242785826664,0.5078441715289366,1.0906911605009846
ab42da60-795f-4ce3-a201-e17d3558d703,Blue Tokai,13.0011797858731,77.67352617699697,3,757.8942713492435,0.8273969284947778,4.925805045301253
4c7dc102-8488-4016-bc2c-dd07756dfc26,Blue Tokai,13.147437768277594,77.51517427169901,3,559.841415458985,0.5444709021814627,0.1059178792451444
4b0b53fb-0a84-4418-89f6-c4884786f5a8,Third Wave Coffee,13.035424309749734,77.57279477728162,1,571.1091548232118,0.6157100287935522,5.599047788494287
afddb9a8-c702-4362-878b-383309e127d5,Third Wave Coffee,12.916534503138992,77.45257275930332,1,311.2155306683987,0.7676545826874812,0.375084396481705
15f299dd-9b52-410d-9a1a-dbb553815a11,Third Wave Coffee,12.853315731471124,77.45552865574155,2,396.10797497531763,0.6599524100559943,0.5084902693961154
344717ef-971c-422f-8786-382d43af058a,Blue Tokai,12.899817364899018,77.49347700052225,2,510.48013830167804,0.5029426510572772,4.239168517151338
cc6668cb-00c8-441f-9601-4aaadf0ae135,Third Wave Coffee,13.046854847507594,77.6788663525601,3,391.38964247464423,0.9913769559085541,0.8106244369033042
1ce4cda0-acfa-4b3c-b5c5-f1397ff53932,Third Wave Coffee,12.945602047241797,77.47261321290911,2,489.33854555955025,0.5855931697654702,2.027843410148813
64e0bb20-dc12-4f20-b634-e7adfedcd559,Blue Tokai,13.01651693337796,77.73218053543161,1,624.7002717619624,0.7636698282311496,2.0711671605035757
eb56823c-3e39-43fe-a504-bfedd3137a6e,Cafe Coffee Day,13.025748644785457,77.5080659481743,3,450.62527606373396,0.7578187619757524,1.4111877216889002
cb20ca25-e593-4807-acb2-1ca1eb671002,Third Wave Coffee,12.897705566697311,77.7159243555981,1,419.9539311234341,0.9747534180894625,8.08853988567697
3fee4e79-5033-400b-b4a7-fcac19ff2ff1,Costa Coffee,12.97257094737639,77.73513502218496,1,728.1621008189638,0.8853008129497721,2.489460432434527
5bda128d-759c-46c1-978b-8849f4a7a447,Costa Coffee,13.016107651480635,77.57822145699973,1,308.4024499860744,0.7778801848892729,3.7873480504187675
7a773106-215c-4175-84bd-419438430cbc,Costa Coffee,13.110165784807801,77.60681735966256,2,287.96084631090446,0.8682020662158246,6.629863789744757
1dd368b1-9321-4fe1-b25a-6dca16f8b49f,Blue Tokai,13.089850318816678,77.54620785129147,2,456.15013337680205,0.9232713631949827,2.861471135510282
044aa81f-5cfc-49e8-b145-e10cb6b99473,Cafe Coffee Day,13.05205872032731,77.719866142273,1,352.3360972026319,0.6617115491803882,3.5608757350906997
0e12a8c7-0abd-4582-8b51-7c20459bf3df,Cafe Coffee Day,13.08315571307784,77.60298308240095,2,667.6213367257277,0.5605856667082101,1.7522189816293146
79e74f6c-a8fe-4b44-a1e4-31f36c4d07e1,Third Wave Coffee,13.137534839498159,77.74446663353869,2,542.1449499777435,0.9055767425649782,16.179469765885262
91f7d92d-c7bb-456d-b3fd-7a31ef1a37e7,Cafe Coffee Day,13.078890815946401,77.74068338580172,2,659.9320743800713,0.5956792285787327,4.487114477397118
645ccb8a-8a77-42b5-acc7-45eee13d603d,Blue Tokai,12.911194537317666,77.7356488825555,1,711.6079960774229,0.6705876240005268,10.066798191954836
e7b66e2c-96ec-490d-a2a4-d90fdd001c49,Third Wave Coffee,12.950825524654904,77.55687794424159,1,586.4504592675586,0.940679220976022,0.4083009819471226
018fc5dd-c3a2-4a19-9585-e8c153e03158,Blue Tokai,12.960372948937346,77.47470796295083,2,696.7840603352124,0.8325547413388791,0.1
f581d9cf-053d-4ead-9d64-6aed52dc104a,Costa Coffee,12.981266792703723,77.65073150685002,2,461.68742587305104,0.543468688555246,2.2237837796472304
4748ced6-644a-4ace-9765-96c6455b997f,Blue Tokai,13.040071751039248,77.71201699261123,3,495.4773848064795,0.6216606538921096,3.9448655277353977
4c4b1733-44f7-4a9d-9a7d-2a54eeeab65e,Costa Coffee,12.976037116677603,77.5563674046747,2,570.5707813720132,0.5776539000513893,5.368691897357921
2cecc1f1-2d62-4e29-8cab-da10ea1ee8c4,Starbucks,12.989557257881168,77.73881678208163,1,801.1868503202338,0.5159053972704011,5.667797065063519
b244b86d-dd12-421a-8fbd-cfd14a360192,Blue Tokai,13.027941628529147,77.72322460301243,3,536.0890260003587,0.6084443036266882,1.014682289915485
f871b327-8949-4def-bdf5-4e1005abdff4,Costa Coffee,13.093139621362003,77.63889051953997,3,425.00483189018837,0.8237984307039099,4.270570489146334
9dd2aab4-459b-40ab-8051-5068ffc8438b,Cafe Coffee Day,12.98454210275621,77.48501207214642,1,481.71262998604965,0.5069759408988688,0.5136664679821843
89cb7b07-2415-4163-9775-96ab5bf78a3b,Third Wave Coffee,13.039170701715374,77.71777924367656,2,236.81324498947612,0.9812107983127836,2.1974995064214644
64921d92-0a08-4959-9fac-7d60444049d5,Starbucks,12.989520904220443,77.48684273373105,1,327.0925950999891,0.6167946146828397,0.8051695997372055
824d89e9-f890-4853-bdb9-36a7d9969e2d,Costa Coffee,13.149269775567067,77.60689765924818,3,323.38737960144863,0.6459121310283454,0.7906421233355776
09b394ef-0bc2-4eba-98d7-cbeca297728b,Third Wave Coffee,13.133053544870668,77.45577015594219,1,513.5504584204144,0.5174081469319671,1.0687406772260222
d8647a30-b7de-4049-9641-87dfac3cd0e4,Starbucks,13.012238357908243,77.49637391492323,3,493.62259344847155,0.5348120806476617,1.101936910408123
85e91129-c126-4437-a4fd-4c36e375fdbf,Costa Coffee,13.09461470416488,77.61911959502987,1,513.2020317220765,0.9993682880644332,1.2230869705249119
f053ac62-cf7d-4dea-b4fe-1a30f29ac066,Blue Tokai,13.108974961321934,77.45045315931557,2,714.4675798261901,0.6671095911129299,7.33841930095211
52c6ef71-46e0-45ac-aeeb-6053d53d9f88,Cafe Coffee Day,12.858361137048185,77.49541466391952,1,487.26588900173726,0.8398563066012369,3.483320891132313
792a3cb6-fcc6-4c21-9822-27ba38256c8c,Cafe Coffee Day,13.126034698287889,77.51620752211417,2,603.4001219627212,0.8754779740111669,0.1
01c20073-cf23-4ef3-833c-3c8599321d08,Blue Tokai,13.108128021665609,77.46282569046895,2,671.4403292465153,0.7467835947934297,1.5396191365690324
ceeda22d-803a-4b5d-a9ce-914653220df5,Cafe Coffee Day,13.095667179639506,77.62390205725139,1,377.3010931495581,0.7313298629351503,0.5411029336718443
49a4ae79-1bb3-4f51-a8f0-7ddd9e906e60,Starbucks,13.020291754773297,77.67917524577089,1,331.27194342379005,0.6679679037272332,3.8319214310373804
83e231ed-e323-47ed-93d0-7c3ed9f6b46d,Costa Coffee,12.918333238159338,77.46126207037395,1,456.10010301589443,0.8509577522710492,12.142682321239146
ac9cce46-ada2-4185-b3d1-e10496934b8b,Cafe Coffee Day,13.000456087752259,77.57487743399685,1,528.9905495746563,0.7627215840571597,2.072221179893149
fe26c9a0-a7a8-4fea-b413-2450902980be,Starbucks,13.089804528150783,77.6128186770648,2,294.0926973834186,0.7134513107747551,11.889486969836417
8f3329d4-1c6d-44e2-bfdd-9b3c4f7b08f7,Costa Coffee,12.985499670251398,77.60669987707105,1,100.0,0.5758392163979478,0.9684544897231935
59db46c1-7e7c-49ed-925b-0f64f9bfa3cd,Cafe Coffee Day,13.146204197430528,77.59547435643154,1,617.0911882465535,0.8338220884643451,2.6099241258085524
9c15e988-7cff-436d-9210-9288875776b5,Starbucks,12.918000818065904,77.4786672632873,2,280.5315865499557,0.7184711137733395,2.363386341736411
c2f68870-646c-4f98-91ad-566d1994f743,Third Wave Coffee,13.123233100705514,77.52464750341588,1,336.936847175522,0.5521483245552428,4.767970462172929
62f53312-40c7-4cee-96f4-a08522254f2a,Third Wave Coffee,12.946837115467462,77.72832399082796,1,586.2937084213247,0.6714676399666044,0.9090048270772191
dc00da24-565a-4e7f-9927-6d4ff1364868,Blue Tokai,13.101591530601373,77.50495792320794,1,352.0530547257847,0.5228310568612691,0.8999310190679215
7c86592e-c889-416a-8125-d9e5a3e7a3e0,Costa Coffee,12.980350015314578,77.68524176900411,1,152.5937784924144,0.5616246024614171,1.314641638187009
1925fde8-4451-4eb0-b84f-78e0a29c4c6e,Costa Coffee,13.099784236306535,77.49410152118047,1,508.2531135071188,0.9967856635743555,2.631958739645091
a2c730f4-b36a-4231-8f50-488ee698b4ba,Blue Tokai,13.02676859324985,77.67243157068472,2,590.14510680395,0.8956876467897581,0.4364480166799375
747f5c84-7e6b-4981-af8b-380e58cec505,Starbucks,13.122145299545789,77.65364929071286,3,688.8452339134628,0.9938761855845497,9.298017908631882
a312099f-25f9-47de-86ca-2fcc13f3f0fc,Cafe Coffee Day,12.993564438938547,77.74766166285958,2,607.6824093405235,0.9702460388070155,1.8520211634484143
dd64d3f3-4ee8-442e-8aa8-d96f1de32ff4,Blue Tokai,13.129952167657258,77.49612074164729,2,690.5708967602774,0.9788705910711804,2.099605392119924
4cb69d50-0bd8-4474-a918-fe44909c631e,Starbucks,12.888221078585875,77.53279410953564,1,311.8086440745511,0.7393832361564481,1.58666691619107
0d446e86-cd9f-42f2-a07e-1479298af00a,Costa Coffee,13.092686024548033,77.70280249408998,3,766.775091189262,0.8385507558551675,1.469530739687735
c600370b-73be-4e1f-b66a-9bafb02fc7d7,Costa Coffee,12.916237795770892,77.6171173489575,1,359.27619309162196,0.5061775925052148,1.8284365459522238
32b3396d-20e5-46bc-ab30-197c1039b15c,Cafe Coffee Day,12.918994257702597,77.54886453326871,2,385.41605521891074,0.6899254504216863,0.8327565343629862
51512f6d-ecf7-4be2-bffd-4c91e10be9f4,Costa Coffee,12.869687157440255,77.49514700926964,1,489.8660029605216,0.8376872403763558,0.48008347168642806
3062ee04-a261-4c12-8362-23fd10a757bf,Blue Tokai,13.06954220932429,77.61725628323715,1,513.5053966597383,0.5769497926166114,1.7198401699316133
dd7f95f5-ee45-47c5-b557-162e9e911147,Starbucks,13.043146719440383,77.59478607734506,2,346.85869755687787,0.9475660848091989,3.3853582857794295
f64d1a5a-2af3-49ac-b3a4-cee650cb67ea,Third Wave Coffee,12.950527157881636,77.52392628280869,2,585.2033425721906,0.5535834971788252,1.3221980331278262
