candidate_id,name,lat,lon,demand_reached,demand_density,freq_score,comp_count,competitor_density,comp_pressure,saturation_ratio,unmet_demand,nearest_sister_dist,self_overlap_count,self_overlap_demand,net_new_demand,rent_adj_demand,future_demand_proj,NOI_raw,opportunity_score,is_pareto,shap_demand,shap_comp,lisa_cluster
077d0652-fb95-4c06-844e-f2aed8a1441b,TradeHalo Node 185,13.00952961435186,77.561828059208,13903.160552992458,491.72371702422197,301.91412414866727,6,0.2122065907891938,3.704829880732816,0.0004315565498312961,11586.596182792435,3.433522405978343,0,4426.497872956237,9476.662680036221,233.34648480548984,13757.676758039413,14359.360134514685,0.51794684298674,False,0.33873895922439684,0.10506882318776087,Neutral
1341ae7b-4bf0-46d1-9637-cc080b6fc197,TradeHalo Node 189,13.082616763649808,77.52028423574313,12750.961303118922,450.97300456996703,289.1153029982116,8,0.2829421210522584,7.588373558560887,0.0006274036764618819,9966.484511110317,2.959210870556159,1,4755.03017327754,7995.931129841382,245.44734578337844,13659.386466242815,14139.78601756639,0.5091435759404371,False,0.25877598772738586,0.14442405673556727,Neutral
4f43ca7f-0e4f-47e5-90b3-9745c6c78beb,TradeHalo Node 75,12.941897525175284,77.54673604614581,15068.866625053968,532.9521355932945,307.9049519124338,10,0.35367765131532297,7.951475567631077,0.0006636199157389639,10706.939085873844,2.42689812128055,1,6710.441606594117,8358.425018459851,292.2711196003327,17343.811368779217,14013.216973213275,0.5040691112780189,False,0.2727106677562914,0.05981130420042115,Neutral
c99f646f-6c61-471e-a39c-d3a9b5209eb7,TradeHalo Node 140,12.948572080064611,77.67993198354937,14238.28268318325,503.5762378151887,263.63620403229623,6,0.2122065907891938,3.0290891891749894,0.00042139913453794283,11823.65353480215,9.082195564747197,0,0.0,14238.28268318325,210.04214433379025,15765.96709383941,13930.311092714,0.5007452103743625,False,0.25931476556735633,0.1589513032844251,Neutral
1f262aa9-81ed-4133-8200-8af7bcd0ef3b,TradeHalo Node 179,12.998862879284262,77.51100259016083,12915.638364096667,456.79726418517896,338.12861619414434,5,0.17683882565766149,3.145856923841545,0.0003871275936231825,11185.143312224243,5.368214129671868,0,2157.6812366938734,10757.957127402793,171.80420935667604,16571.20781334118,13930.016559584752,0.5007334018159277,False,0.3455101713188535,0.06246137424877471,Neutral
ec35bc45-b90e-4944-ac5d-bb8e17115791,TradeHalo Node 34,13.09845704236789,77.68796682967142,12603.34787514992,445.75224751929903,347.6551544258767,11,0.3890454164468553,6.493664420891661,0.0008727839704947565,8385.033278991337,9.41761601910066,0,0.0,12603.34787514992,201.1821917924019,13382.785945431417,13917.494720286686,0.5002313704436339,False,0.3320562720664598,0.10824257188838352,Neutral
4d5dd96b-88f1-40e2-adc4-c923556fced3,TradeHalo Node 125,13.098112063125154,77.64499551802098,14112.052519108616,499.11175901968227,283.7144180877519,10,0.35367765131532297,5.778611688487853,0.0007086141428725101,10226.361121301374,5.0726194581720225,0,2601.6765603721133,11510.375958736502,268.25098084414896,14238.402510499001,13913.048526616341,0.500053111590707,False,0.2821269087323535,0.15661235487873257,Neutral
27a09131-de30-4268-8ef3-ccfc80c46644,TradeHalo Node 202,13.043912473105914,77.49355533781248,14367.245646334704,508.13736960659577,255.9895675245599,6,0.2122065907891938,3.3277362245351347,0.00041761658063740897,11256.6911674252,6.505865553873627,0,0.0,14367.245646334704,239.41013046574818,17048.5876358195,13581.61415361989,0.486765091425294,False,0.3048119004057851,0.11913355055143753,Neutral
0ceab539-1031-4460-bc2a-644ceb15fedf,TradeHalo Node 105,12.949615655090042,77.58442431768096,14823.037483097774,524.2577082381017,247.67620088023583,6,0.2122065907891938,3.3370571431316125,0.00040477533750026635,12432.240431736482,1.9230808534422406,1,7808.052758696099,7014.9847244016755,284.90840331554733,20101.03947905803,13571.869843296183,0.48637441802920406,False,0.2799215383016301,0.14717397305589683,Neutral
d503f28f-465a-431b-827f-4fbcf86d3a9c,TradeHalo Node 48,13.052498814173022,77.70115675458031,12617.354792302802,446.247640875379,331.7480642484697,6,0.2122065907891938,2.42456548537728,0.0004755354905023588,10901.564547045693,6.598205356275007,0,0.0,12617.354792302802,160.04649090152958,12560.758341768103,13511.100160768612,0.4839380118122763,False,0.2828207283173019,0.0598968355079142,Neutral
b0b31834-e83a-4656-a2ba-5b55de126a2a,TradeHalo Node 243,13.003307110003687,77.50370561879947,13033.745816806331,460.97446083289793,313.96362981779754,7,0.24757435592072607,5.444809481097799,0.0005370674016807867,10283.001093582678,4.661985030922871,0,2755.3564463832204,10278.38937042311,254.51903427321835,14356.633506979104,13445.396329325791,0.48130378341507124,False,0.19686314268297705,0.14706129280117683,Neutral
c5f0c092-8883-42ad-8e6e-029921cc68b1,TradeHalo Node 187,13.016475665692283,77.51782104032853,13539.85359682879,478.8743619279735,289.87837136409087,5,0.17683882565766149,2.4350919698683855,0.000369280211506206,12124.341329607623,6.562576851252612,0,0.0,13539.85359682879,194.16151819934245,16427.444647271663,13410.256374358827,0.4798949360888534,False,0.2875123510848713,0.09702552273298938,Neutral
980ed833-57f0-402b-8681-b1d4e81dbcd1,TradeHalo Node 86,13.136869955794102,77.6802226300066,10811.13621219988,382.3657263580891,339.05563916741437,5,0.17683882565766149,4.703721752723917,0.0004624860793408305,9093.602914474339,8.484717891280932,0,0.0,10811.13621219988,159.03282532141455,12586.09258827932,13366.588728398607,0.4781441926314096,False,0.2998221253012589,0.06087952141647859,Neutral
b3a3c8e7-4597-4aaf-a807-b9833fb8c569,TradeHalo Node 176,12.970094462549715,77.57033079450524,14520.38971425674,513.5537330321498,284.4994259191906,7,0.24757435592072607,5.341091331494628,0.00048208072494962726,11662.886234715359,4.644411359575243,0,3087.669900687702,11432.719813569038,186.19341709143026,16561.45419693516,13356.069796315693,0.4777224627414991,False,0.26785300805612805,0.05220545635462314,Neutral
341378ba-9ee6-4f8a-92d9-60988710fc03,TradeHalo Node 24,12.892495243068954,77.68271718843765,13582.224387757651,480.37292210998265,294.56790039100684,9,0.3183098861837907,4.892238851652982,0.0006626307844031908,10734.957649538746,10.55122542256297,0,0.0,13582.224387757651,175.30947833982214,14047.765896883831,13164.34118487683,0.47003559058019334,False,0.22973898297298023,0.12411990030599156,Neutral
4de21667-f258-44af-b240-cdbc662d7d3f,TradeHalo Node 101,12.869924520815507,77.64211817724718,14357.362158465661,507.7878127289631,241.53119430998754,4,0.1414710605261292,7.567105798943529,0.00027860270959602726,12770.487221199724,8.442162149755172,0,0.0,14357.362158465661,193.38796404450972,18604.614839483103,12965.859355085293,0.4620779652654338,False,0.21685325309340767,0.12687620935807822,Neutral
a9a27a5b-98f5-49b5-96b3-1e6bae630ea9,TradeHalo Node 64,13.075754639939849,77.51088589778195,13391.740856457378,473.6359453135297,306.58436864715924,8,0.2829421210522584,3.9952553737133214,0.0005973831248491096,10499.978802508951,3.657991497581375,0,3956.2937438365875,9435.44711262079,178.54268471301245,17387.363561024224,12924.007744662098,0.4604000311446286,False,0.252614061726761,0.1016350874176173,Neutral
05e1273c-8b27-4500-a291-783fa07d32de,TradeHalo Node 45,12.88705628718518,77.7376150650575,12671.283437335293,448.15497652674986,304.10601193332417,11,0.3890454164468553,7.506961240727103,0.0008681046442058947,8400.1478735699,13.729731852457954,0,0.0,12671.283437335293,212.95958691164887,14287.854640499263,12694.822013883828,0.45121141083143257,False,0.23980107918301055,0.17148802462212648,Neutral
cf2fdb45-b600-468b-9d09-56634134cf51,TradeHalo Node 57,12.970148473114191,77.61240799763985,15029.412040199037,531.5567151027832,258.4755599612501,7,0.24757435592072607,4.902897114588646,0.00046575341612014904,12276.601670594115,4.015950945139963,0,3940.7015619647236,11088.710478234312,251.50514564790802,14751.42442217571,12635.84575257392,0.44884690728739274,False,0.15736412826842336,0.13613917848722312,Neutral
e1e1ec9c-05fa-4c7b-8047-8944ebf1dfb6,TradeHalo Node 197,13.009540661772618,77.53060647600401,12390.561649407131,438.22647426400283,307.8861018169189,6,0.2122065907891938,2.4077991909975145,0.0004842395502133748,10032.18992206534,6.351694184648341,0,0.0,12390.561649407131,173.90023761085888,12524.764492926439,12592.084975209005,0.4470924299626002,False,0.21141616564240484,0.06901201986266155,Neutral
5cb474eb-f431-4d73-a45b-692b847f7158,TradeHalo Node 242,13.115082435918309,77.67030288427985,11882.784073433459,420.2675162179072,297.7365877421094,8,0.2829421210522584,4.421972327388592,0.0006732428991860363,9087.036544959152,7.217784663165875,0,0.0,11882.784073433459,155.72125635648945,12426.946741547863,12460.290532581763,0.4418084662159102,False,0.18573374816736013,0.10271348352776563,Neutral
15e2f2d5-1afd-499a-aec1-919f7dc15d52,TradeHalo Node 120,12.980215952067576,77.68300728195305,12985.105601876501,459.25416513531246,243.6728838751701,7,0.24757435592072607,5.40175470079269,0.000539079173833474,9925.858152024744,7.415372925987223,0,0.0,12985.105601876501,214.99685931186124,15401.802314799523,12245.21283232178,0.43318547158699794,False,0.13628897144298155,0.16042271712833833,Neutral
d882c9e7-8d33-47cc-9ae0-ba8a8c4ab683,TradeHalo Node 182,13.07081463884622,77.64314865336615,15075.578726525335,533.1895276216728,282.12987193666885,13,0.45978094670991987,8.02994173761741,0.0008623217878280604,9929.594982047856,4.509879240358768,0,3352.757198251794,11722.82152827354,284.33252875506383,19184.270615962003,12096.237108136045,0.42721266795398954,False,0.1422472827809711,0.10036187375425694,Neutral
c2176023-1bee-4fc8-b33f-7a0c67d6468f,TradeHalo Node 153,13.07857973506728,77.67181551437814,13076.654866045137,462.49205800839337,312.542028441736,15,0.5305164769729844,8.254090011646227,0.0011470823504678574,7368.752177914483,7.718700713018789,0,0.0,13076.654866045137,236.67004708394623,14547.625749271672,11943.122208049725,0.4210739145664705,False,0.2913692164142119,0.10201797438863276,Neutral
1bc3f5be-0c1c-4ae9-9b4d-37cb5736796f,TradeHalo Node 234,12.948646772755088,77.72285404760407,12580.20477980088,444.93372795857755,276.3184044895687,4,0.1414710605261292,2.302518290277966,0.0003179598480322442,11103.866387865826,7.237566335076704,0,0.0,12580.20477980088,138.35643947500992,13797.154322598628,11797.900665286987,0.4152516253113234,False,0.17919312703747636,0.08706566483519847,Neutral
ad688190-8224-48cb-b45d-87a2f5c8c5ef,TradeHalo Node 145,13.04276808194029,77.66224565066699,13302.057465371889,470.4640442014188,264.24611903490563,11,0.3890454164468553,5.415382395404715,0.0008269397443692723,8994.015092910151,6.3875541418528545,0,0.0,13302.057465371889,223.26722497993978,16028.91189349753,11791.341655744656,0.4149886584673125,False,0.2107557798689805,0.10762580358544362,Neutral
42fe19eb-83f6-42af-8bed-b719c53e0fe4,TradeHalo Node 164,12.876555638031736,77.72012548167187,14990.877400098052,530.1938310022634,264.5836059433593,11,0.3890454164468553,7.74369234968841,0.0007337795985128963,10729.041928069339,14.966480215182127,0,0.0,14990.877400098052,188.7815292930781,16242.646720867426,11746.413792988335,0.4131873898152487,False,0.180584795210914,0.09005611586862776,Neutral
52b6e938-7446-4014-b335-9c1c54a97bd1,TradeHalo Node 109,12.951071328495884,77.55157594164051,14382.4563115063,508.6753368398791,292.3105724332124,10,0.35367765131532297,5.895125012939963,0.0006952915262464429,10072.263946299283,3.572067396274887,0,4372.434815840612,10010.021495665687,208.38210731228176,16801.11869101361,11636.491690914576,0.40878034206164615,False,0.20429949676173217,0.1292915677147889,Neutral
434a43ee-ca08-499e-bc11-24b902fb94d3,TradeHalo Node 113,12.999843539253352,77.6062767570256,14983.135149072015,529.9200048863852,280.24591383346467,13,0.45978094670991987,23.25960770268918,0.0008676421770650023,9828.082444473872,4.09430076574449,0,3827.2951374611775,11155.840011610839,240.2245384011194,15754.814749812336,11622.593341116517,0.4082231229937719,False,0.162923635274694,0.15377894235374567,Neutral
47577918-4100-419f-bd4b-681a989db2be,TradeHalo Node 97,13.015514049455094,77.49257975133636,14591.456878603989,516.0672198093473,269.86404648301874,8,0.2829421210522584,5.424852311222861,0.0005482660207652538,11782.330602787117,4.093929201275787,0,3727.706424974772,10863.750453629218,190.35016474524417,15110.646730045475,11564.702870767758,0.4059021514831079,False,0.19307682810271784,0.07283771359132957,Neutral
42778cec-57e6-41fd-9f58-09969277a3f1,TradeHalo Node 89,13.101040655679288,77.52609356919791,12995.961683035672,459.63812046399886,310.45781835004965,11,0.3890454164468553,6.549432128505132,0.0008464167768637616,9007.144453521138,1.5523328035985655,1,7746.138038650794,5249.823644384877,246.71315268457082,14945.071559853091,11562.418922326133,0.4058105823658956,False,0.1926366837718289,0.09813267455883613,Neutral
dc099500-9c2c-4637-a303-62898e48f1a8,TradeHalo Node 134,12.86748158251357,77.63591549536868,12365.347836246117,437.3347180420538,228.76785711579268,3,0.1061032953945969,2.691364086571536,0.00024261347434208067,11106.94272976575,7.75143331898868,0,0.0,12365.347836246117,149.82546059206095,15481.413977628701,11511.61259032584,0.40377363140620204,False,0.1255177159298083,0.13831136073319145,Neutral
83e25a70-59a8-4214-bdf8-3974c18a1c82,TradeHalo Node 71,12.993584248705162,77.50489152474222,11866.846791135154,419.70385016074584,324.7061149628354,6,0.2122065907891938,3.763525556760329,0.0005056103028550227,9673.167616806768,4.683164316677346,0,2491.023713429229,9375.823077705925,128.98518341564483,13111.865445484746,11486.540555745096,0.40276843180036503,False,0.15644213826387224,0.14474364663803463,Neutral
c31fd1c8-d3d2-4db4-ba61-9e918978a405,TradeHalo Node 129,12.882754414120582,77.53787341212505,13450.37990880125,475.7098775443634,249.46432285956996,7,0.24757435592072607,3.113279829310436,0.0005204313965451305,10562.172081645364,3.613629630032926,0,4032.812977003484,9417.566931797766,206.78492518328332,15448.932929029292,11386.800231821178,0.39876959660525985,False,0.1594496400390962,0.08792641736139649,Neutral
02998e58-439e-4cc1-b9f6-0e9f4eb24999,TradeHalo Node 38,13.049653680305768,77.48735621343806,13512.763240946813,477.9162365838101,237.75438043725595,5,0.17683882565766149,3.99789876702878,0.0003700205436034606,11022.885134589604,6.751663525221712,0,0.0,13512.763240946813,208.16170372393066,12718.104660273211,11278.31802760724,0.3944202779025835,False,0.20205622004258011,0.047431301598985065,Neutral
36942da7-80f7-48f7-9433-32626890a519,TradeHalo Node 50,13.009042687450556,77.65636611334433,12461.675751567018,440.74162112673355,270.20182246673534,6,0.2122065907891938,4.5476819210617885,0.00048147617700978286,9944.002493842083,7.599981751884918,0,0.0,12461.675751567018,183.01783207071452,14006.884201088538,11183.248013059669,0.39060868691094014,False,0.20250047445806815,0.073889277761165,Neutral
fdb79f65-518f-4ec1-8844-73fcec88a20d,TradeHalo Node 158,13.031705350787776,77.71510046862547,13611.454424533447,481.40672318545506,278.8587666927003,6,0.2122065907891938,2.693956803630851,0.00044080520808897016,11072.008033276055,3.932512584399177,0,3669.568745869283,9941.885678664165,183.35935002924276,16114.768861347695,11163.156553233532,0.3898031708116032,False,0.17710543019102867,0.05018969071420317,Neutral
4b418c1a-a144-43b7-898f-65e9e27055de,TradeHalo Node 63,13.01802177687416,77.68021252290211,13080.539826333592,462.62946037142075,245.33587116118815,6,0.2122065907891938,4.178047053469119,0.00045869666540220835,11042.516595374938,6.968347892554989,0,0.0,13080.539826333592,173.34388430776056,13622.4405123084,10922.685126491519,0.38016207915637007,False,0.18298194705463847,0.04741028750468361,Neutral
eb80caaf-039e-4575-9ce3-337d8dccf452,TradeHalo Node 39,13.099764420760026,77.72809518123809,12188.618806109016,431.08420721224127,308.86880373611245,12,0.4244131815783876,6.815915709187806,0.0009845250057361316,7882.740080406139,10.089209994449533,0,0.0,12188.618806109016,230.64165400435638,13466.032851469014,10901.468763719626,0.37931146292788176,False,0.18556144406622396,0.08090288133835684,Neutral
d8a2cbb9-7475-490a-a25a-04c193934272,TradeHalo Node 160,13.043785425106345,77.48034697422611,14363.494508868602,508.0047002577186,249.98212757449286,7,0.24757435592072607,3.2966411084606575,0.0004873465851696408,11046.024171311336,5.859505995517433,0,2037.0877595126012,12326.406749356,192.1992806827075,17055.519346731733,10788.94753067351,0.3748002096132778,False,0.19049700592035348,0.03791203244502572,Neutral
a19c17eb-dba1-44bb-bd3b-e1f9349d2bb9,TradeHalo Node 201,12.908310954514514,77.52648058132327,13243.673600786993,468.399137391309,282.1612850040369,6,0.2122065907891938,2.5366643008507253,0.00045304650211580686,10580.129865762596,1.9480632731829348,1,6918.2686962502585,6325.404904536735,198.12819054579793,15888.080222446382,10704.33059898361,0.3714077084539524,False,0.11449598661260146,0.04822990022729894,Neutral
289d57ee-7fa8-4b32-a22d-9cf6fbd86dd1,TradeHalo Node 219,12.87597119306818,77.58434197868448,14460.74139028562,511.44410511944966,297.04202179808834,12,0.4244131815783876,5.777569348869519,0.0008298329716387372,9617.154790512997,2.5702847031654237,1,6139.08629685541,8321.65509343021,278.85519689762623,18215.507009908095,10686.845267877246,0.3707066784725425,False,0.19983381352877894,0.10717890573929295,Neutral
5ad4cd4e-e14f-46ad-b9bb-747cce69a57a,TradeHalo Node 193,12.898900100549785,77.6931337626307,12646.88111340858,447.2919208654464,273.77084816189307,5,0.17683882565766149,2.3304316693121603,0.00039535439253072905,11049.602256058162,11.269479643472659,0,0.0,12646.88111340858,124.80260339468884,13898.508236184909,10641.345443721235,0.36888247847951916,False,0.15606893373945924,0.11553742435775079,Neutral
28b4610d-58d0-4d79-a588-1e60dc9b5664,TradeHalo Node 205,12.912346901307451,77.51526296754062,12954.875792600858,458.1850043408805,272.60351249890226,8,0.2829421210522584,3.9890360561771496,0.0006175281128182778,9732.029308192192,2.670433046696662,1,5319.226390531263,7635.649402069595,256.4681151226834,15811.700539383302,10562.786809573676,0.36573286938712957,False,0.23324242278435497,0.03688049428430892,Neutral
070cff81-5b40-4076-b67d-b818575a658f,TradeHalo Node 236,13.104968813511658,77.73277662870547,11739.7404692576,415.2083836218476,296.0529596298753,9,0.3183098861837907,7.217439920340834,0.0007666268282137879,8314.48672896362,10.58942448487522,0,0.0,11739.7404692576,168.15160764709455,12564.47054848191,10469.797469193996,0.36200469774650473,False,0.14878768130796963,0.10483688705063163,Neutral
ac0e371f-246a-42b9-8226-a715b4c845f3,TradeHalo Node 91,12.851318005497998,77.60411991838741,8003.87571928316,283.07919658158096,345.4516588960975,3,0.1061032953945969,2.926404403684198,0.00037481841363082595,7185.9486171910685,4.4911743321794235,0,1791.1677448016592,6212.707974481501,134.65034792561258,8762.956035441615,10360.736862067004,0.3576321894467359,False,0.22582283296170474,0.08415890251559364,Neutral
5d929e4c-7fc4-488e-9f8b-ca00d4cbff2c,TradeHalo Node 209,13.000823621655549,77.73359127257298,11446.181595918562,404.82586233731524,288.35796464613173,5,0.17683882565766149,2.14412528333066,0.0004368268979572089,9430.99826199597,1.5528755016878821,1,6821.170072891059,4625.011523027503,209.4300567650927,13177.557278675728,10284.445533855873,0.3545734822325433,False,0.19336240057729845,0.07374657671859126,Neutral
faca2fca-0b7c-4dbd-b39b-32a718ff3dfd,TradeHalo Node 13,12.978520945425252,77.6520801185972,13798.819460132381,488.0334057583794,249.30261988833686,11,0.3890454164468553,5.279539870072034,0.0007971696442424844,8832.454180948502,7.5298315821666755,0,0.0,13798.819460132381,204.807647326653,16694.495823899044,10241.097105521372,0.3528355369957831,False,0.24043343230413197,0.1402919968125681,Neutral
54051790-20e3-4392-a4bc-4b6d2b752b13,TradeHalo Node 23,12.947411668745692,77.4746995179501,13688.354478724345,484.12650624068084,297.19829255686363,10,0.35367765131532297,6.254698757736394,0.0007305480008968856,10466.900991629587,2.335825636489124,1,6283.561187312525,7404.793291411819,172.33397701045035,17316.09958319409,10230.206494267715,0.35239890557266323,False,0.2100808577931561,0.049043931115040004,Neutral
1f92483d-d599-4899-8e5d-d731bead686e,TradeHalo Node 171,13.099332654441664,77.60239871342725,13210.031520679393,467.20929220352724,264.57389303933684,6,0.2122065907891938,4.502108485145281,0.00045420027882654284,10833.70394084003,2.290710012458798,2,6155.872476853125,7054.159043826268,242.0275035669904,15055.271034053481,10171.90377659449,0.35006140605160874,False,0.194321855894342,0.13669106228299877,Neutral
